,"lr, lambda, dropout","p, q, z, k",Validation Loss w/ Penalty,Val. Loss,exceptions
0,"[0.001, 0, 0.1]","[1, 3, 1, 2]",0.002511451041791588,0.002488661438661433,0.033112582781456956
1,"[0.001, 0.001, 0.1]","[1, 3, 1, 2]",0.0026788270007818936,0.002571977085196354,0.033112582781456956
2,"[0.001, 0.01, 0.1]","[1, 3, 1, 2]",0.002615035839844495,0.002593282627419707,0.033112582781456956
