,"lr, lambda, dropout","p, q, z, k",Validation Loss w/ Penalty,Val. Loss,exceptions
0,"[0.0001, 0.1, 0.1]","[1, 3, 2, 2]",0.22795288246124984,0.0026206047196381797,0.059602649006622516
1,"[0.0001, 1, 0.1]","[1, 3, 2, 2]",1.5407873299717902,0.002608361806140691,0.059602649006622516
2,"[0.0001, 10, 0.1]","[1, 3, 2, 2]",14.670818157196045,0.0026069210573185495,0.059602649006622516
